id,number,price,product_id
15504,5888F-1*,239,4365
15684,1727KN-1EK*,219,4397
15685,1727N-1*,169,4397
15647,1744K-1CK*,309,4392
12124,5435-24SW,65,3287
12154,5400A,49,3295
15476,5876FGY-1DW*,239,4358
15489,5875KBE-1CK*,249,4362
15623,1706-9,229,4388
15473,5876KGY-1CKDW*,299,4358
13852,8238-RR,149,3669
15617,1706KLED-1EK*,299,4388
15650,1744-4,119,4392
15558,1606-1*,299,4380
15559,1606-4,139,4380
15560,1606-5,269,4380
15561,1606-6,72,4380
15562,1606-9,219,4380
15488,5874FTE-1*,149,4361
15071,8014-T,175,4228
15464,5876FBR-1*,169,4355
13976,8334BLK-1,215,3702
15500,5875FGY-1*,199,4364
15468,5876FBR-1DW*,239,4356
15485,5874KTE-1CK*,189,4361
12153,5400-94*,299,3295
15427,2220DBR-6,22,4346
15074,8014-B,74,4228
15423,2220FDBR-1*,85,4346
15486,5874KTE-1EK*,189,4361
15570,1755K-1CK*,359,4382
12873,1706-6,52,3486
15467,5876BR-1DW*,239,4356
15461,5876KBR-1CK*,209,4355
15522,1761T-1,79,4372
15435,5877BE-1DW*,269,4348
15482,5874KNV-1EK*,189,4360
15498,5875KGY-1EK*,249,4364
15421,2220KDBR-1EK*,125,4346
13819,8210GRY-2,319,3661
12048,5328-96*,359,3265
15426,2220DBR-5,103,4346
15541,MT-G08Q,159,4377
15463,5876BR-1*,169,4355
12052,5267RFA,85,3266
15497,5875KGY-1CK*,249,4364
11945,5538WS,13,3232
15424,2220TDBR-1*,75,4346
13877,8230BLK-2L,239,3675
15462,5876KBR-1EK*,209,4355
15466,5876KBR-1EKDW*,299,4356
15481,5874KNV-1CK*,189,4360
15452,5877FGY-1DW*,269,4352
13794,8200BRW-3,499,3654
15484,5874FNV-1*,149,4360
15539,MT-G08T,99,4377
15545,1726-4,129,4378
15459,5876BE-1DW*,239,4354
15496,5875FBR-1*,199,4363
15470,5876KGY-1EK*,209,4357
15583,1933-9,299,4383
15448,5877FGY-1*,199,4351
15580,1933-4,129,4383
15447,5877GY-1*,199,4351
12051,5267RF-96*,309,3266
15438,5877KBR-1EK*,239,4349
13879,8230BLK-CR,170,3675
15480,5874FGY-1*,149,4359
15477,5874KGY-1CK*,189,4359
12381,1178BLK,51,3358
15581,1933-5,349,4383
15531,MT-G10Q,199,4375
15457,5876KBE-1CKDW*,299,4354
15593,1708KBK-1CK*,219,4385
13907,9789CF-4,59,3682
15446,5877KGY-1EK*,239,4351
12648,5415RFK-1CK,329,3457
15552,1605-4,149,4379
12475,5302A-29,22,3386
15532,MT-G10EK,269,4375
15582,1933-6,72,4383
15577,1933K-1CK*,549,4383
15518,1759T-1,79,4370
15516,1759T-1,79,4369
15493,5875KBR-1CK*,249,4363
15553,1605-5,289,4379
15494,5875KBR-1EK*,249,4363
15472,5876FGY-1*,169,4357
15554,1605-6,63,4379
15478,5874KGY-1EK*,189,4359
15529,MT-G10T,139,4375
15546,1726-5,299,4378
15555,1605-9,249,4379
15469,5876KGY-1CK*,209,4357
15495,5875BR-1*,199,4363
12640,5872N-1*,159,3455
15471,5876GY-1*,169,4357
15579,1933-1*,449,4383
15535,MT-G10CT,139,4375
15549,1605K-1CK*,449,4379
15550,1605K-1EK*,449,4379
15551,1605-1*,349,4379
13152,2615KDC-1EK*,549,3526
12854,1708-1*,169,3484
14027,8325BLK-1,229,3711
13985,8490-AC,115,3704
14671,3581-30,179,3962
14680,3533-04,99,3965
14429,2220-9,89,3889
13353,2243-5,415,3555
13361,2243-5,415,3556
15160,1730-6,52,4280
13516,1733-5,245,3576
14800,3299-05,165,4005
13401,2146K-1CK,159,3562
12319,2243-76*,433,3341
15722,1756K-1CK*,219,4402
12884,1714KW-1CK,379,3488
12728,1957-1*,249,3467
13402,2146K-1EK*,159,3562
13559,1349-1*,199,3583
12167,5425S,50,3298
14787,3219PU-01,229,4002
13064,1919K-1CK,699,3514
13239,1845-6,86,3540
13866,8229-RRPW,197,3671
14017,8480GRY-3,379,3709
14269,8404TP-1,115,3836
13424,2145-5,119,3564
12594,5050-36,209,3429
13892,8480BRW-2R,229,3679
13914,8303-LL,185,3684
13214,1866-4,175,3537
14721,3508-05,83,3978
13047,1911-6,93,3511
13865,8229-LRPW,197,3671
14679,3533-30,169,3965
14011,8480RED-3,379,3708
15728,1756-9,199,4402
15723,1756K-1EK*,219,4402
13492,1737W-11,249,3572
13679,8219-1,90,3616
15678,1604F-1*,229,4396
15590,1708BK-5,229,4384
15589,1708BK-4,99,4384
14784,5556-30,159,4001
15716,1919NC-4,259,4401
15675,1604K-1CK*,299,4396
15719,1919NC-9,449,4401
14846,4732PU,159,4045
15717,1919NC-5,599,4401
14743,5560-05,235,3986
13898,8308-ARPW,199,3680
13490,1737W-6,76,3572
15584,1708KBK-1CK*,219,4384
15592,1708BK-9,199,4384
13551,1422K-1EK*,289,3582
15718,1919NC-6,142,4401
12960,1904T-1*,99,3500
15715,1919NC-1*,599,4401
15602,1721K-1CK*,449,4386
13560,1349F-1*,199,3583
15709,1905-6,56,4400
15682,1604-9,219,4396
12849,1711-5,239,3483
15609,1779K-1CK*,299,4387
15610,1779K-1EK*,299,4387
15611,1779-1*,199,4387
15586,1708BK-1*,169,4384
13886,8480RED-CR,190,3677
13570,1385-4,132,3584
13890,8480GRY-CR,190,3678
15720,1919NC-14,59,4401
15588,1708TBK-1*,149,4384
15721,1919NC-15*,499,4401
15704,1905K-1CK*,259,4400
13903,8318-3PW*,699,3681
15676,1604K-1EK*,299,4396
15591,1708BK-6,53,4384
15706,1905-1*,179,4400
15714,1919KNC-1EK*,699,4401
13517,1733-6,56,3576
15585,1708KBK-1EK*,219,4384
13513,1733K-1EK*,235,3576
15740,1832-5,389,4404
14572,1386F-1*,225,3914
15738,1832-1*,449,4404
15697,1715K-1CK*,379,4399
14702,3224N-30,99,3973
14841,4727PU,155,4040
15698,1715K-1EK*,379,4399
15739,1832-4,129,4404
13514,1733-1*,165,3576
15663,1729-1*,329,4394
13563,1349-5,239,3583
15700,1715-4,109,4399
14653,5428-04,119,3954
15699,1715-1*,299,4399
13861,8229-AC,99,3671
15594,1708KBK-1EK*,219,4385
15736,1832K-1CK*,549,4404
14282,1212F2S,133,3849
13715,8235GY-R,144,3628
13704,8203GY-2,169,3624
15597,1708TBK-1*,149,4385
15742,1832-9,349,4404
14143,9636CC-3,335,3749
14129,9636-2,335,3744
14029,8325BRW-2,329,3712
15701,1715-5,319,4399
15661,1729K-1CK*,409,4394
13792,8239-2,259,3653
13712,8235SS-2,179,3627
15741,1832-6,83,4404
15662,1729K-1EK*,409,4394
15667,1729-9,319,4394
13981,8336-LC,218,3703
14231,8205CH-1,85,3798
14009,8480BRW-1,245,3707
15737,1832K-1EK*,549,4404
15703,1715-9,299,4399
12122,5435-36*,279,3287
13708,8203RD-1,129,3625
13753,8245BR-3,209,3641
15627,1743-4,119,4389
15628,1743-5,299,4389
12150,5438S,59,3294
14028,8325BRW-3,349,3712
13728,8327BLK-3,215,3633
14416,1386-11C,60,3887
15672,1745-5,269,4395
15641,1394N-1*,649,4391
15850,5547-78,121,4440
13695,8216SD-1,119,3621
14848,4728BK,45,4047
15644,1394N-6,113,4391
15629,1743-6,62,4389
15645,1394N-9,399,4391
15630,1743-9,220,4389
15654,1790K-1CK*,239,4393
15655,1790K-1EK*,239,4393
15656,1790-1*,179,4393
15657,1790-4,89,4393
15658,1790-5,279,4393
15659,1790-6,52,4393
15660,1790-9,250,4393
15670,1745-1*,259,4395
15635,1394-5,519,4390
15643,1394N-5,519,4391
15646,1394N-11,379,4391
15624,1743K-1CK*,399,4389
15638,1394-11,359,4390
15633,1394-1*,649,4390
15634,1394-4,259,4390
15625,1743K-1EK*,399,4389
15639,1394KN-1CK*,749,4391
15637,1394-9,369,4390
14985,4605BK,92,4165
15631,1394K-1CK*,749,4390
15626,1743-1*,299,4389
14337,2049T-1,69,3871
15748,5548-72,179,4406
15757,5569-78,169,4409
14999,1191F1S,67,4179
15753,5584S,49,4407
15784,5607-36RD,83,4418
15755,5492S,45,4408
15900,8289BU-3,199,4454
15744,1824A,100,4405
15756,5492-40,299,4408
12921,1885KN-1CK,199,3495
15747,1824-50*,899,4405
15227,1904KGY-1CK*,179,4290
15765,5514RDS,65,4410
15743,1824-112*,489,4405
15790,5550-32,89,4420
15734,1722-6,72,4403
13754,8245BR-2,189,3641
14229,8215BJ-1,119,3796
15758,5569A,45,4409
15760,5569-40,279,4409
15768,2528-64*,165,4412
15762,5514BUS,65,4410
15750,5548S,45,4406
15785,5607-24,24,4418
15752,5584,69,4407
12939,2220K-1EK*,125,3498
15731,1722-1*,249,4403
15688,1727N-6,43,4397
12821,1824-9,299,3479
15763,5514CHS,65,4410
15729,1722K-1CK*,329,4403
15689,1727N-9,169,4397
15733,1722-5,259,4403
15735,1722-9,249,4403
14944,H13475,69,4124
15754,5492-52,139,4408
14117,9669FCP-LL,244,3740
13828,8201BLK-2,299,3664
15764,5514GYS,65,4410
15730,1722K-1EK*,329,4403
12938,2220K-1CK,125,3498
15769,2528S,42,4412
15732,1722-4,119,4403
15749,5548A,75,4406
14018,8480GRY-2PW,459,3709
15382,8327DBR-CR,122,4340
15872,5597-53*,199,4446
13139,2147SG-1*,129,3523
13140,2147FSG-1*,129,3523
14067,8579DB-3,205,3725
14324,B2013PRDC-1*,199,3867
15802,1928-40,299,4427
12435,2456-64,147,3374
13955,8469-3,349,3696
15830,1916-84,279,4435
15831,1916S,55,4435
15832,1916-07,379,4435
15833,1916-50,399,4435
15822,5580-95,349,4433
15823,5580S,50,4433
13929,8327BLK-3,195,3689
15824,5580-40,349,4433
14050,9734BK-2,185,3719
15383,8327DBR-L,138,4340
12462,2423-36,141,3383
14095,8405BJ-2,289,3733
14097,8405BJ-4,75,3733
13934,8327BE-1,135,3690
14150,9715PU-2,155,3751
12944,2220-5,103,3498
13134,1845-5,340,3522
15813,1718GY-40,399,4430
13956,8469-2,329,3696
14133,8524RD-1,225,3745
15873,5597WTS,50,4446
15800,1928-78,179,4427
13938,8327GY-1,135,3691
15801,1928S,55,4427
14045,9734TP-1,145,3717
13137,2147KSG-1CK,185,3523
15384,8327DBR-R,138,4340
13905,8318-1PW,330,3681
14375,1955-5,169,3880
14352,2039W-4,89,3876
14165,9700FCP-3,279,3720
14218,1194TL,99,3785
14187,9734CH-2,185,3765
14186,9734CH-3,205,3765
14512,1349-6,49,3904
15858,5627W-36*,100,4442
12831,1718GY-1*,279,3481
12953,1936-5,149,3499
14376,1955-6,32,3880
14406,1386TPP-1*,289,3886
14351,2039TW-1*,149,3876
14151,9715PU-1,105,3751
14198,9909BR-3*,179,3769
13390,2159-6,76,3560
12887,1714W-4,119,3488
12666,2259GY-4,139,3459
15867,5585-40,249,4444
12530,586S,30,3405
13412,2147F-1*,109,3563
14219,1194CH,99,3786
14380,1708-5,229,3881
14197,9701BLK-1,95,3768
13423,2145-4,49,3564
13409,2147K-1EK*,165,3563
14131,8524RD-3,359,3745
13420,2145-1*,99,3564
14425,2220F-1*,85,3889
15157,1730-1*,149,4280
14381,1708-6,53,3881
13130,1845LED-1CK,469,3522
15859,5627W-24,45,4442
14213,1192BL,89,3780
15860,5627W-40,279,4442
15340,5882F-1,109,4325
14211,1192RN,89,3778
14462,B1799-R,129,3895
14448,2147TSG-1*,119,3893
15378,8327GY-R,138,4338
15843,5562RF-54*,199,4438
12987,1908-6,33,3503
15352,1296F2S,139,4330
15845,5562S,59,4438
15353,1296F1S,139,4331
14475,2147FW-1*,129,3897
13305,2147FW-1*,129,3549
15316,5600-36RD*,91,4316
13238,1845-5,340,3540
15326,5608-76,99,4320
14632,2952-05,79,3946
14443,1904F-1*,119,3892
14897,1192BL,89,4077
13121,1916-1*,299,3521
13143,2147SG-5,139,3523
12180,5473-103*,279,3301
15149,1711-1*,249,4279
13932,8327BE-3,215,3690
13123,1916-4,139,3521
15164,1730GY-1*,149,4281
15158,1730-4,79,4280
15844,5562RF-A2,99,4438
14644,3534-04,89,3951
14655,1935-30,199,3955
14657,1935-05,199,3955
15253,3590-30,119,4293
15317,5600-24,27,4316
15376,8327GY-CR,122,4338
15377,8327GY-L,138,4338
15817,1978W-50*,899,4431
14471,2147BK-6,33,3896
15861,5627W-72,199,4443
12785,1916BK-1*,299,3475
15868,5555-72*,279,4445
15869,5555A,55,4445
15348,B2013DC-4,59,4327
15836,1715-BH,149,4436
15230,1904FGY-1*,119,4290
14492,2147F-1*,109,3901
14195,9701BLK-3,150,3768
15848,5562S,59,4439
13124,1916-5,299,3521
12181,5473A,65,3301
14496,2147-9,100,3901
12895,1714BK-5,249,3489
15862,5627WS,40,4443
15870,5555-13*,129,4445
15165,1730GY-4,79,4281
14502,B2013TFDC-1*,209,3903
13105,1928-1*,199,3519
15041,4514-15,75,4209
15863,5627W-13,50,4443
14895,1192RN,89,4075
13388,2159-4,145,3560
15871,5555-40,329,4445
14928,4742PU,89,4108
15864,5627W-40,279,4443
14465,B1799-6,73,3895
15815,1978WA,105,4431
15816,1978WS,100,4431
15814,1978W-112,389,4431
15112,35810-T60,249,4258
14309,B2053PRW-1*,199,3864
14307,B2043-4,59,3863
15405,1707-9,259,4343
15309,5581-40,349,4313
12133,5409-78,179,3290
15361,8256-R,554,4333
14300,B2043-4,59,3862
15402,1707-4,139,4343
11941,5546S,55,3231
12288,17811*,130,3332
14312,B2053SBW-1*,349,3865
15825,5424-78*,269,4434
15237,1916KGY-1EK*,389,4291
12280,5034RUTS,38,3329
14760,5543-30,229,3993
15294,5566-29BK,42,4310
15034,3224N-05,149,4206
15305,5577GY-72*,231,4312
15306,5178GYS,36,4312
12258,710-40,289,3323
15297,5566-24GY,39,4310
15298,5566-29GY,42,4310
15186,1762-4,69,4284
15251,292B-6,72,4292
15259,3608SV-01,109,4296
15302,5566-29WT,42,4310
15299,5566-24RD,39,4310
14296,B2043-9,109,3861
14922,4614-F3,69,4102
15243,1916GY-14,34,4291
15257,3608-01,109,4295
15360,8256-LPW,594,4333
15240,1916GY-5,299,4291
15293,5566-24BK,39,4310
15826,5424A,59,4434
15827,5424S,50,4434
15828,5424-13,69,4434
15829,5424-40,349,4434
15249,292B-4,139,4292
12101,586GY-14,76,3280
12259,5035BLK-18,20,3324
15244,1916GY-15*,365,4291
14350,2039FW-1*,179,3876
13313,2147KBK-1EK*,185,3550
12913,1883N-1*,199,3493
12817,1824-1*,499,3479
12690,1977-4,109,3462
14308,B2043-9,109,3863
15247,292BK-1EK*,479,4292
12564,710-40,289,3414
15456,5876FBE-1*,169,4353
15510,5880KDB-1EK,159,4367
14590,4971*,249,3916
15454,5876KBE-1EK*,209,4353
12560,710-40,289,3413
12624,2042F-1*,109,3452
15620,1706-4,99,4388
15622,1706-6,52,4388
15009,4730NF,99,4189
15621,1706-5,249,4388
13197,1890N-1*,99,3534
15451,5877GY-1DW*,269,4352
13669,8378GRY-R,149,3613
15254,3590-04,69,4293
12562,710WS,52,3414
12600,2514BK-36,239,3435
14301,B2043-9,109,3862
15248,292B-1*,399,4292
15314,5581-40,349,4314
15619,1706FLED-1*,229,4388
12820,1824-6,122,3479
13533,1356FBK-1*,169,3580
14436,1936T-1*,109,3891
13534,1356TBK-1*,159,3580
14477,2147W-5,139,3897
13327,1810-4,81,3551
14617,5438-05,119,3941
13174,1869-12,219,3528
14306,B2043-T,37,3863
13034,1927-9,299,3509
14365,2046-9,179,3878
15513,1758-1,99,4368
13157,2615DC-9,289,3526
15148,1711K-1EK*,319,4279
13489,1737W-5,309,3572
15576,1755-9,199,4382
15543,1726K-1EK*,469,4378
15487,5874TE-1*,149,4361
15542,1726K-1CK*,469,4378
15432,5877FBE-1*,199,4347
15436,5877FBE-1DW*,269,4348
13129,1916-FBH,75,3521
12980,1737NGY-9,259,3502
12978,1737NGY-5,309,3502
15514,1758T-1,79,4368
15573,1755-4,89,4382
15575,1755-6,63,4382
15572,1755-1*,279,4382
14295,B2043-4,59,3861
13173,1869-9,200,3528
15425,2220DBR-4,39,4346
15574,1755-5,219,4382
15571,1755K-1EK*,359,4382
15445,5877KGY-1CK*,239,4351
15818,5673GY-84,199,4432
14445,1904-5,151,3892
15819,5673GYA,50,4432
15820,5673GYS,45,4432
15821,5673GY-40,299,4432
15607,1721-6,63,4386
15420,2220KDBR-1CK*,125,4346
15612,1779-4,119,4387
14609,4829DB*,159,3935
15458,5876KBE-1EKDW*,299,4354
15603,1721K-1EK*,449,4386
15608,1721-9,269,4386
15687,1727N-5,229,4397
15460,5876FBE-1DW*,239,4354
14428,2220-6,22,3889
15161,1730-9,189,4280
14757,5553-01,149,3992
15509,5880KDB-1CK,159,4367
15556,1606K-1CK*,399,4380
15686,1727N-4,89,4397
14006,8480BRW-2PW,459,3707
14682,3588-30,109,3966
15725,1756-4,99,4402
15499,5875GY-1*,199,4364
15745,1824S,90,4405
15746,1824-40,449,4405
15440,5877FBR-1*,199,4349
13307,2147W-4,59,3549
14733,3228-04,95,3983
15727,1756-6,43,4402
13757,8245GY-3,209,3642
15613,1779-5,309,4387
14093,8405BJ-3SL,409,3733
15441,5877KBR-1CKDW*,329,4350
15437,5877KBR-1CK*,239,4349
15217,1788-9,219,4288
15606,1721-5,289,4386
15766,5575,99,4411
15614,1779-6,72,4387
15615,1779-9,250,4387
15726,1756-5,259,4402
15604,1721-1*,349,4386
15724,1756-1*,149,4402
15806,5545-40,349,4428
14643,3534-30,139,3951
15751,5548-13,69,4406
15708,1905-5,265,4400
12349,2546S,56,3350
14046,9734DB-3,205,3718
14786,5556-05,159,4001
15419,1719-9,179,4345
14737,3217PUS,129,3984
12188,2546-50*,479,3303
14049,9734BK-3,205,3719
13847,8238-CN,60,3669
14719,3508-30,83,3978
15632,1394K-1EK*,749,4390
13387,2159F-1*,399,3560
12250,1808-112*,459,3322
15674,1745-9,269,4395
15803,5545-112*,339,4428
15705,1905K-1EK*,259,4400
15780,5599-71*,209,4416
12668,2259GY-6,62,3459
15587,1708FBK-1*,169,4384
15777,2456-13,54,4414
15668,1745K-1CK*,339,4395
15680,1604-5,229,4396
15805,5545S,65,4428
15711,1905-15*,365,4400
15712,1905-14,34,4400
14736,3217PU*,115,3984
12255,710-72TR*,257,3323
13148,2024T-1HB,50,3524
15707,1905-4,99,4400
15677,1604-1*,229,4396
15681,1604-6,42,4396
14025,8325BLK-3,349,3711
12602,2458,209,3437
15710,1905-9,199,4400
15866,5585S,45,4444
15775,2456-64WM,153,4414
15789,5536-50*,579,4419
13807,8223DB-2PW*,539,3657
15786,5536-102,239,4419
15596,1708FBK-1*,169,4385
12645,5438-5,239,3456
13755,8245BR-1,139,3641
15788,5536S,55,4419
15857,5547-40,219,4441
12644,5438-4,119,3456
14363,2046-5,179,3878
13937,8327GY-2,195,3691
15778,5595GY-87,153,4415
13984,8336-RR,168,3703
14459,B1799-9,229,3894
15640,1394KN-1EK*,749,4391
13995,8318-AC,160,3705
14232,8237PU-1PW,119,3799
15669,1745K-1EK*,339,4395
14896,1192GY,89,4076
15135,3224N-04,69,3976
15894,8225NGY-2,195,4452
15779,5595GYS,24,4415
15787,5536A,60,4419
15865,5585-78,239,4444
13694,8216SD-2,179,3621
14094,8405BJ-3,309,3733
12094,5429-36RD,119,3278
14862,1234-1,289,4055
14362,2046-4,69,3878
15642,1394N-4,269,4391
13864,8229-CR,177,3671
15796,1133-24S,71,4425
13692,8204-2,199,3620
13883,8480RED-2LCN,269,3677
15847,5562-96*,289,4439
14458,B1799-4,109,3894
14732,3228-30,179,3983
15835,1715S,60,4436
15876,5568S,39,4447
15874,5568-78,143,4447
13845,8238-AC,100,3669
14576,1386-6,75,3914
15877,5568-40,279,4447
15853,5547-40,219,4440
15807,5589-90*,267,4429
14468,2147FBK-1*,129,3896
14460,B1799T-1*,199,3895
14212,1192GY,89,3779
12486,5445BKS,26,3390
15808,5589S,52,4429
15810,5589-40M,299,4429
14769,5554-30,189,3996
15834,1715-94,359,4436
13648,9789BRG-3LC,195,3604
14466,B1799-9,229,3895
13562,1349-4,103,3583
15839,1715-36,279,4437
15296,5566-29BR,42,4310
12301,5056A,52,3337
15037,3224N-30,99,4206
13863,8229-CN,59,3671
15809,5589-13,65,4429
14463,B1799-4,109,3895
15875,5568A,45,4447
13884,8480RED-2R,229,3677
14510,1349-4,103,3904
12585,5511-36,199,3420
14447,1904-9,124,3892
15449,5877KGY-1CKDW*,329,4352
13156,2615DC-6,56,3526
13153,2615DC-1*,449,3526
12718,1958K-1EK*,399,3466
15804,5545A,75,4428
13750,8207-2,239,3640
15357,8229-CR,177,4332
15358,8229-LRPW,197,4332
15359,8229-RRPW,197,4332
15356,8229-CN,59,4332
14328,B2013DC-R,52,3868
15696,1728-9,199,4398
13749,8207-3,279,3640
14722,3447-30,135,3979
15428,2220DBR-9,89,4346
14353,2039W-5,189,3876
13154,2615DC-4,149,3526
12955,1936-9,119,3499
14815,3561-31*,149,4014
14123,9668BRW-2,339,3742
13168,1869K-1EK*,369,3528
14597,4966*,249,3923
13389,2159-5,310,3560
14505,B2013DC-T,37,3903
12599,5447-29S,75,3434
12525,586-82,159,3404
13872,8230BRW-2RCN,289,3673
12520,586S,30,3402
14941,H11297,109,4121
